price,log_price,bedrooms,bathrooms,guests_included,property_type,host_is_superhost,security_deposit,cleaning_fee,room_type,neighbourhood_cleansed,number_of_reviews,review_scores_rating,minimum_nights,accommodates
229,5.43372200355424,2,1,2,Apartment,f,400,95,Entire home/apt,Roxbury,2,80,3,4
175,5.1647859739235145,0,1,2,Apartment,f,0,65,Entire home/apt,Roxbury,25,92,3,4
70,4.248495242049359,1,1,1,House,f,0,45,Private room,Roxbury,26,83,2,2
169,5.1298987149230735,2,1,1,Apartment,f,400,95,Entire home/apt,Roxbury,0,NA,3,4
150,5.0106352940962555,4,2,2,House,f,500,80,Entire home/apt,Roxbury,105,91,2,10
75,4.31748811353631,1,2,1,House,f,0,75,Private room,Roxbury,6,68,3,3
229,5.43372200355424,3,1,3,Apartment,f,400,95,Entire home/apt,Roxbury,3,93,3,6
450,6.1092475827643655,2,1,3,House,f,0,70,Entire home/apt,Roxbury,19,90,1,6
99,4.59511985013459,1,2,1,House,f,0,0,Private room,Roxbury,83,89,1,2
99,4.59511985013459,1,2,1,House,f,0,0,Private room,Roxbury,48,96,1,1
250,5.521460917862246,2,2,1,House,f,500,200,Entire home/apt,Roxbury,0,NA,7,6
92,4.5217885770490405,1,1,1,Apartment,t,400,25,Private room,Roxbury,78,96,2,1
99,4.59511985013459,1,1,1,Other,f,0,0,Shared room,Roxbury,0,NA,1,2
125,4.8283137373023015,1,1,1,Apartment,t,400,25,Private room,Roxbury,85,98,2,2
85,4.442651256490317,1,1,1,Apartment,f,0,0,Private room,Roxbury,83,95,3,2
35,3.5553480614894135,1,1.5,1,Apartment,t,0,5,Private room,Roxbury,9,98,30,1
90,4.499809670330265,1,1,1,Other,t,250,20,Private room,Roxbury,31,93,3,2
450,6.1092475827643655,0,3.5,6,Apartment,f,500,200,Entire home/apt,Roxbury,0,NA,4,10
35,3.5553480614894135,1,1,1,Apartment,f,0,0,Shared room,Roxbury,43,87,1,1
100,4.605170185988092,1,1,1,Apartment,f,0,0,Private room,Roxbury,0,NA,1,1
52,3.9512437185814275,1,1,1,Apartment,f,0,30,Private room,Roxbury,0,NA,1,1
650,6.476972362889683,3,2,5,Apartment,f,0,200,Entire home/apt,Roxbury,1,NA,4,7
65,4.174387269895637,1,1,1,Apartment,f,300,50,Private room,Roxbury,25,86,3,2
83,4.418840607796598,1,1,1,Apartment,f,0,0,Private room,Roxbury,0,NA,1,1
40,3.6888794541139363,1,1,1,Apartment,f,300,50,Private room,Roxbury,4,90,30,1
50,3.912023005428146,1,1,0,Apartment,f,0,0,Private room,Roxbury,2,90,3,1
625,6.437751649736401,4,2,0,Apartment,t,1200,150,Entire home/apt,Roxbury,1,100,2,8
200,5.298317366548036,0,1,1,Apartment,f,200,50,Entire home/apt,Roxbury,3,100,2,4
90,4.499809670330265,1,1,1,Apartment,t,250,20,Private room,Roxbury,38,98,3,2
65,4.174387269895637,1,1,1,Apartment,f,0,5,Private room,Roxbury,58,83,1,2
300,5.703782474656201,2,2,0,Apartment,t,800,50,Entire home/apt,Roxbury,0,NA,2,4
50,3.912023005428146,1,1,1,Apartment,f,0,10,Private room,Roxbury,0,NA,1,2
100,4.605170185988092,1,1,1,House,f,0,20,Private room,Roxbury,3,87,1,2
75,4.31748811353631,1,1,2,Apartment,f,0,50,Private room,Roxbury,0,NA,2,3
35,3.5553480614894135,1,1,1,Apartment,f,300,50,Private room,Roxbury,3,93,30,1
63,4.143134726391533,1,1,1,Apartment,f,0,5,Private room,Roxbury,45,82,1,2
63,4.143134726391533,1,1,1,Apartment,f,0,5,Private room,Roxbury,32,85,1,2
167,5.117993812416755,1,1,1,Apartment,f,500,100,Entire home/apt,Roxbury,63,88,2,4
150,5.0106352940962555,1,1,1,Apartment,f,0,0,Entire home/apt,Roxbury,6,97,3,2
150,5.0106352940962555,1,1,1,Apartment,f,200,50,Entire home/apt,Roxbury,2,100,2,2
225,5.41610040220442,2,1,2,Apartment,f,0,75,Entire home/apt,Roxbury,138,92,3,6
50,3.912023005428146,1,1,1,Apartment,f,0,0,Private room,Roxbury,0,NA,3,1
81,4.394449154672439,1,1,0,Apartment,t,400,25,Private room,Roxbury,40,96,2,1
79,4.3694478524670215,1,1,1,Apartment,f,0,20,Private room,Roxbury,3,93,2,1
195,5.272999558563747,1,1,1,Apartment,f,0,50,Entire home/apt,South End,5,92,2,2
295,5.68697535633982,1,1,1,Apartment,f,0,0,Entire home/apt,South End,9,100,5,2
120,4.787491742782046,1,1,1,Apartment,f,0,0,Private room,South End,0,NA,7,2
200,5.298317366548036,2,2,1,Apartment,f,0,50,Entire home/apt,South End,1,NA,1,7
250,5.521460917862246,2,1.5,1,Apartment,f,500,125,Entire home/apt,South End,42,92,2,6
150,5.0106352940962555,1,1,1,Apartment,f,300,0,Entire home/apt,South End,19,93,7,2
279,5.631211781821365,1,1,1,Apartment,f,0,0,Entire home/apt,South End,6,80,2,2
279,5.631211781821365,1,1,1,Apartment,f,0,0,Entire home/apt,South End,4,84,2,2
290,5.66988092298052,2,1.5,4,Apartment,f,250,0,Entire home/apt,South End,35,86,3,6
185,5.220355825078324,2,2,2,Apartment,f,150,35,Entire home/apt,South End,3,93,2,4
399,5.988961416889864,1,1,1,Apartment,f,0,0,Entire home/apt,South End,13,92,1,4
255,5.541263545158426,2,1,2,Apartment,f,100,80,Entire home/apt,South End,111,94,2,4
75,4.31748811353631,1,1,1,Apartment,f,1500,60,Shared room,South End,29,90,1,1
250,5.521460917862246,2,1.5,1,Apartment,f,500,125,Entire home/apt,South End,9,84,2,6
100,4.605170185988092,1,1,1,Apartment,f,200,0,Private room,South End,4,95,1,2
215,5.3706380281276624,1,1,2,Apartment,t,250,50,Entire home/apt,South End,27,96,2,4
125,4.8283137373023015,1,1,1,House,f,0,10,Private room,South End,96,85,1,1
110,4.700480365792417,1,1,1,Apartment,f,0,0,Private room,South End,5,96,2,2
125,4.8283137373023015,1,1.5,1,Condominium,f,180,50,Private room,South End,26,96,2,2
80,4.382026634673881,1,1,1,Apartment,f,0,50,Private room,South End,4,90,1,2
373,5.921578419643816,3,2,4,Apartment,t,300,150,Entire home/apt,South End,34,95,2,8
525,6.263398262591624,3,2,1,Apartment,f,500,150,Entire home/apt,South End,1,80,2,8
299,5.700443573390687,2,2,2,Condominium,f,400,75,Entire home/apt,South End,18,96,3,4
269,5.594711379601839,1,1,1,Condominium,f,400,95,Entire home/apt,South End,4,95,3,2
189,5.241747015059643,1,1,2,Apartment,f,400,80,Entire home/apt,South End,20,90,3,4
215,5.3706380281276624,0,1,1,Apartment,f,300,50,Entire home/apt,South End,22,92,1,2
279,5.631211781821365,2,1,2,Condominium,f,400,95,Entire home/apt,South End,19,96,3,4
289,5.666426688112432,1,1,1,Condominium,f,400,75,Entire home/apt,South End,14,93,3,4
229,5.43372200355424,1,1,1,Apartment,f,0,50,Entire home/apt,South End,7,94,2,2
154,5.0369526024136295,1,1,1,Apartment,f,300,90,Entire home/apt,South End,51,93,2,4
236,5.4638318050256105,2,2,1,Apartment,t,250,99,Entire home/apt,South End,42,96,2,6
175,5.1647859739235145,1,1,2,Apartment,f,250,80,Entire home/apt,South End,54,94,2,4
60,4.0943445622221,1,1,1,Apartment,f,0,6,Shared room,South End,0,NA,1,1
229,5.43372200355424,1,1,2,Condominium,f,0,80,Entire home/apt,South End,17,91,3,4
234,5.455321115357702,2,2,1,Apartment,f,300,99,Entire home/apt,South End,57,94,1,6
329,5.796057750765372,2,2,2,Apartment,f,400,100,Entire home/apt,South End,29,96,3,4
209,5.342334251964811,1,1,1,Apartment,f,400,95,Entire home/apt,South End,1,80,3,4
195,5.272999558563747,0,1,2,Apartment,t,250,60,Entire home/apt,South End,56,96,3,2
169,5.1298987149230735,1,1,2,Apartment,f,400,95,Entire home/apt,South End,1,100,3,4
145,4.976733742420574,0,1,2,Other,f,0,50,Entire home/apt,South End,5,96,2,2
219,5.389071729816501,0,1,1,Apartment,f,0,0,Entire home/apt,South End,22,90,2,2
150,5.0106352940962555,1,1,1,Apartment,f,0,150,Entire home/apt,South End,7,100,14,1
215,5.3706380281276624,0,1,1,Apartment,f,0,25,Entire home/apt,South End,1,100,3,2
155,5.043425116919247,1,1,1,Apartment,f,0,225,Private room,South End,2,100,7,2
138,4.927253685157205,0,1,1,Apartment,f,500,75,Entire home/apt,South End,12,70,2,2
170,5.135798437050262,1,1,1,Other,f,0,25,Private room,South End,0,NA,3,2
170,5.135798437050262,1,1,2,Apartment,f,200,50,Entire home/apt,South End,5,84,3,2
195,5.272999558563747,2,1,2,Apartment,f,250,50,Entire home/apt,South End,35,94,2,4
125,4.8283137373023015,1,1,1,Apartment,f,220,40,Private room,South End,7,97,2,2
250,5.521460917862246,2,1,3,Condominium,f,100,60,Entire home/apt,South End,2,100,2,3
100,4.605170185988092,1,1,1,Apartment,f,0,0,Private room,South End,26,92,30,1
137,4.919980925828125,0,1,1,Apartment,f,0,225,Entire home/apt,South End,1,100,7,2
137,4.919980925828125,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
199,5.293304824724492,1,1,2,Condominium,f,400,95,Entire home/apt,South End,14,91,3,4
239,5.476463551931511,1,1,2,Apartment,t,0,0,Entire home/apt,South End,16,93,3,4
185,5.220355825078324,1,1,1,Apartment,f,150,75,Entire home/apt,South End,11,98,3,2
175,5.1647859739235145,1,1,1,Apartment,f,0,125,Entire home/apt,South End,27,93,1,4
200,5.298317366548036,2,1,1,Apartment,f,0,40,Entire home/apt,South End,4,95,2,4
175,5.1647859739235145,1,1,1,Apartment,f,150,25,Entire home/apt,South End,39,93,1,2
125,4.8283137373023015,1,1.5,2,Condominium,f,100,30,Private room,South End,4,100,1,3
150,5.0106352940962555,1,1,2,Apartment,f,500,50,Entire home/apt,South End,1,100,5,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
75,4.31748811353631,1,1,1,Other,f,0,0,Private room,South End,23,83,1,2
200,5.298317366548036,1,1,2,Apartment,t,0,0,Entire home/apt,South End,11,100,1,2
275,5.616771097666572,2,1,2,Apartment,f,0,0,Entire home/apt,South End,7,100,2,3
120,4.787491742782046,1,1,1,Apartment,f,0,0,Private room,South End,0,NA,1,1
600,6.396929655216146,3,2,4,Apartment,t,500,0,Entire home/apt,South End,35,99,3,5
125,4.8283137373023015,1,1,1,Apartment,f,0,15,Private room,South End,10,94,1,2
265,5.579729825986222,2,1,3,Apartment,t,500,55,Entire home/apt,South End,42,96,2,3
160,5.075173815233827,1,1,2,Apartment,t,400,200,Entire home/apt,South End,15,89,32,2
155,5.043425116919247,0,1,1,Apartment,f,0,225,Entire home/apt,South End,3,93,7,2
137,4.919980925828125,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
99,4.59511985013459,1,1,2,Apartment,f,400,75,Entire home/apt,South End,20,98,2,3
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
125,4.8283137373023015,0,1,1,Apartment,f,200,45,Entire home/apt,South End,8,97,1,2
235,5.459585514144159,1,1,2,Apartment,t,200,70,Entire home/apt,South End,66,98,2,3
149,5.003946305945459,1,1,3,Apartment,f,0,20,Entire home/apt,South End,13,92,1,4
100,4.605170185988092,0,1,1,Apartment,f,500,75,Entire home/apt,South End,55,84,2,2
164,5.099866427824199,1,1,1,Apartment,f,500,100,Entire home/apt,South End,39,86,3,2
185,5.220355825078324,2,1,2,Apartment,f,250,80,Entire home/apt,South End,37,92,2,4
250,5.521460917862246,1,1,1,Apartment,t,0,95,Entire home/apt,South End,77,97,3,3
100,4.605170185988092,1,1,1,Apartment,f,95,30,Private room,South End,0,NA,1,2
275,5.616771097666572,2,1,1,Apartment,f,0,0,Entire home/apt,South End,1,100,1,4
225,5.41610040220442,0,1,1,Apartment,f,500,75,Entire home/apt,South End,21,80,2,2
250,5.521460917862246,2,1,4,Apartment,f,0,50,Entire home/apt,South End,4,95,1,6
50,3.912023005428146,1,1.5,2,Other,f,100,15,Private room,South End,0,NA,1,1
115,4.74493212836325,1,1,1,Condominium,f,100,35,Entire home/apt,South End,6,100,4,3
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,3,67,7,2
170,5.135798437050262,0,1,2,Apartment,f,200,40,Entire home/apt,South End,18,88,4,4
125,4.8283137373023015,1,1,1,Apartment,t,0,0,Shared room,South End,59,97,2,2
250,5.521460917862246,2,2,1,Apartment,f,95,0,Entire home/apt,South End,2,100,2,2
229,5.43372200355424,2,1,2,Apartment,f,400,95,Entire home/apt,South End,9,73,3,4
90,4.499809670330265,1,1,1,Apartment,f,0,45,Private room,South End,1,100,2,2
200,5.298317366548036,1,1,1,Apartment,t,250,40,Entire home/apt,South End,11,100,1,4
100,4.605170185988092,0,1,1,Apartment,f,500,75,Entire home/apt,South End,39,76,2,2
306,5.723585101952381,2,2,4,Apartment,t,150,90,Entire home/apt,South End,192,97,1,4
229,5.43372200355424,2,1,4,Apartment,f,250,80,Entire home/apt,South End,5,95,3,4
199,5.293304824724492,1,1,1,Condominium,f,400,95,Entire home/apt,South End,4,100,3,2
67,4.204692619390966,1,1,1,Other,f,0,0,Shared room,South End,14,93,2,1
120,4.787491742782046,0,1,1,Apartment,f,0,0,Entire home/apt,South End,6,97,28,2
239,5.476463551931511,0,1,2,Apartment,t,0,0,Entire home/apt,South End,1,100,3,3
130,4.867534450455582,1,1,1,Apartment,f,150,50,Entire home/apt,South End,0,NA,1,4
197,5.2832037287379885,0,1,1,Apartment,t,0,80,Entire home/apt,South End,26,98,2,2
85,4.442651256490317,1,1.5,1,Apartment,f,0,25,Private room,South End,1,80,2,2
225,5.41610040220442,1,1,1,Apartment,f,0,100,Entire home/apt,South End,0,NA,3,3
1300,7.170119543449628,5,4.5,1,House,t,1000,0,Entire home/apt,South End,2,100,5,8
266,5.583496308781699,2,2,2,Apartment,f,0,65,Entire home/apt,South End,1,100,3,4
160,5.075173815233827,1,1,1,Apartment,f,160,45,Entire home/apt,South End,6,95,2,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
280,5.634789603169249,2,1,1,Apartment,f,0,80,Entire home/apt,South End,8,93,3,3
60,4.0943445622221,1,1,1,Apartment,f,0,20,Private room,South End,0,NA,7,2
225,5.41610040220442,1,1,3,Apartment,f,500,80,Entire home/apt,South End,31,93,2,2
170,5.135798437050262,1,1,1,Apartment,f,0,25,Entire home/apt,South End,50,97,1,2
168,5.123963979403259,1,1,2,Other,t,1000,25,Private room,South End,4,100,1,2
183,5.209486152841421,1,1,2,Apartment,t,100,70,Entire home/apt,South End,192,94,2,2
137,4.919980925828125,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
300,5.703782474656201,2,1,1,Apartment,f,0,0,Entire home/apt,South End,9,88,4,6
166,5.111987788356544,0,1,1,Apartment,f,0,0,Entire home/apt,South End,2,90,2,3
350,5.857933154483459,2,2,1,Apartment,f,0,50,Entire home/apt,South End,33,98,2,4
149,5.003946305945459,1,1,1,Apartment,f,300,40,Entire home/apt,South End,0,NA,10,2
190,5.247024072160486,1,1,2,Apartment,f,250,50,Entire home/apt,South End,115,92,2,4
180,5.19295685089021,1,1,1,Apartment,t,0,0,Private room,South End,18,96,2,2
99,4.59511985013459,1,1,1,Apartment,t,150,0,Private room,South End,78,97,3,2
110,4.700480365792417,0,1,1,Apartment,f,0,0,Entire home/apt,South End,4,75,28,2
210,5.3471075307174685,1,1,2,Apartment,f,375,50,Entire home/apt,South End,6,100,4,3
155,5.043425116919247,0,1,1,Apartment,f,0,225,Entire home/apt,South End,2,80,7,2
178,5.181783550292085,1,1,2,Apartment,f,0,75,Entire home/apt,South End,9,100,1,2
600,6.396929655216146,4,2,4,Condominium,f,200,125,Entire home/apt,South End,6,83,1,7
550,6.309918278226516,3,2,1,Apartment,f,1000,150,Entire home/apt,South End,0,NA,2,5
170,5.135798437050262,1,1,2,Other,f,0,50,Entire home/apt,South End,4,100,3,4
129,4.859812404361672,0,1,1,Apartment,f,0,0,Entire home/apt,South End,5,96,2,2
160,5.075173815233827,0,1,2,Other,f,0,50,Entire home/apt,South End,5,100,2,2
250,5.521460917862246,1,1,1,Apartment,f,0,0,Private room,South End,0,NA,2,2
149,5.003946305945459,2,1,2,Apartment,f,250,100,Entire home/apt,South End,8,90,1,2
175,5.1647859739235145,1,1,2,Apartment,f,0,25,Entire home/apt,South End,8,90,3,4
150,5.0106352940962555,1,1,1,Apartment,f,200,25,Private room,South End,87,95,2,2
250,5.521460917862246,1,1.5,1,Apartment,t,0,100,Entire home/apt,South End,15,100,2,4
100,4.605170185988092,1,1,1,Other,f,0,0,Entire home/apt,South End,1,100,1,2
200,5.298317366548036,2,1,1,Apartment,f,0,125,Entire home/apt,South End,52,95,1,7
120,4.787491742782046,0,1,1,Apartment,f,0,30,Entire home/apt,South End,15,93,3,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,1,100,7,2
152,5.0238805208462765,0,1,1,Apartment,f,0,225,Entire home/apt,South End,1,100,7,2
200,5.298317366548036,1,1,1,Apartment,f,200,25,Entire home/apt,South End,3,100,1,2
170,5.135798437050262,1,1,2,Apartment,t,200,50,Entire home/apt,South End,30,97,2,4
157,5.056245805348308,1,1.5,1,Apartment,t,150,45,Private room,South End,96,98,2,2
229,5.43372200355424,1,1,1,Apartment,f,0,0,Entire home/apt,South End,6,93,2,2
299,5.700443573390687,1,1,1,Other,f,0,0,Private room,South End,0,NA,1,3
165,5.10594547390058,1,1,2,Apartment,f,0,25,Entire home/apt,South End,0,NA,3,4
210,5.3471075307174685,2,1,4,Apartment,f,0,0,Entire home/apt,South End,11,89,1,4
110,4.700480365792417,1,1.5,1,Condominium,f,180,50,Private room,South End,15,96,2,2
400,5.991464547107982,2,2,1,Apartment,f,0,0,Entire home/apt,South End,0,NA,1,4
575,6.354370040797351,2,2.5,1,Other,t,500,125,Entire home/apt,South End,19,99,2,4
147,4.990432586778736,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
200,5.298317366548036,1,1,2,Apartment,f,0,35,Entire home/apt,South End,22,98,2,2
115,4.74493212836325,0,1,1,Apartment,f,0,0,Entire home/apt,South End,4,100,28,2
110,4.700480365792417,1,1.5,1,Condominium,f,180,50,Private room,South End,19,96,2,2
500,6.214608098422191,1,0,1,Other,t,0,0,Shared room,South End,26,94,1,1
250,5.521460917862246,1,1,1,Apartment,f,0,25,Entire home/apt,South End,21,77,1,2
149,5.003946305945459,1,1,2,Apartment,f,0,20,Private room,South End,0,NA,3,2
200,5.298317366548036,1,1,2,Apartment,t,250,100,Entire home/apt,South End,38,99,3,4
417,6.0330862217988015,3,2.5,1,Apartment,f,500,135,Entire home/apt,South End,39,90,4,8
600,6.396929655216146,2,2,1,Condominium,t,500,80,Entire home/apt,South End,38,100,2,4
175,5.1647859739235145,1,1,1,Apartment,f,0,125,Entire home/apt,South End,31,95,1,4
69,4.23410650459726,1,1,2,Other,f,0,25,Private room,South End,17,94,1,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
180,5.19295685089021,1,1,1,Apartment,f,0,0,Private room,South End,0,NA,1,2
150,5.0106352940962555,1,1,1,Apartment,f,0,225,Entire home/apt,South End,2,90,7,2
137,4.919980925828125,0,1,1,Apartment,f,0,225,Entire home/apt,South End,0,NA,7,2
800,6.684611727667927,3,2.5,1,Apartment,f,1000,200,Entire home/apt,South End,26,98,5,8
199,5.293304824724492,1,1,1,Apartment,f,0,50,Entire home/apt,South End,0,NA,1,2
133,4.890349128221754,1,1,2,Condominium,t,0,0,Private room,South End,17,95,2,4
299,5.700443573390687,3,1.5,1,Condominium,f,400,175,Entire home/apt,South End,1,100,4,5
135,4.90527477843843,1,1.5,1,Apartment,f,0,25,Private room,South End,2,100,1,1
275,5.616771097666572,2,2,1,Condominium,f,500,99,Entire home/apt,South End,1,100,2,4
99,4.59511985013459,1,1,1,Apartment,f,1500,65,Private room,South End,55,96,2,2
350,5.857933154483459,1,1,1,Other,f,0,0,Private room,South End,0,NA,1,3
170,5.135798437050262,0,1,2,Apartment,f,0,25,Entire home/apt,South End,7,88,3,2
450,6.1092475827643655,2,1,2,Apartment,f,1000,0,Entire home/apt,South End,10,100,1,6
300,5.703782474656201,1,1,1,Apartment,f,1000,0,Entire home/apt,South End,0,NA,14,4
200,5.298317366548036,1,1,1,Apartment,f,250,80,Entire home/apt,South End,1,100,2,4
189,5.241747015059643,1,1,1,Apartment,t,0,49,Entire home/apt,South End,22,99,2,4
150,5.0106352940962555,0,1,2,Other,f,0,50,Entire home/apt,South End,5,96,2,2
179,5.187385805840755,1,1,2,Condominium,f,0,80,Entire home/apt,South End,33,96,3,4
250,5.521460917862246,1,1,2,Apartment,f,0,50,Entire home/apt,South End,34,90,1,3
229,5.43372200355424,1,1,1,Condominium,f,0,95,Entire home/apt,South End,5,92,3,2
250,5.521460917862246,1,1.5,2,Apartment,f,250,30,Entire home/apt,South End,2,100,3,4
89,4.48863636973214,1,1,2,Apartment,f,0,25,Private room,South End,60,86,2,2
80,4.382026634673881,1,1,1,Apartment,f,200,0,Private room,South End,1,100,2,1
119,4.77912349311153,1,1,2,Apartment,f,0,40,Private room,South End,0,NA,3,2
140,4.941642422609304,1,1,1,Apartment,f,500,25,Entire home/apt,South End,1,100,2,2
84,4.430816798843313,1,1,1,Apartment,f,0,0,Entire home/apt,South End,3,80,5,4
700,6.551080335043404,2,2.5,1,House,t,500,0,Entire home/apt,South End,1,100,4,4
250,5.521460917862246,2,1,1,Condominium,f,500,0,Entire home/apt,South End,0,NA,6,2
200,5.298317366548036,2,1,2,Apartment,f,800,80,Entire home/apt,South End,3,93,1,4
99,4.59511985013459,1,1,2,Apartment,f,0,30,Private room,South End,0,NA,3,2
150,5.0106352940962555,2,1,1,Apartment,f,0,50,Entire home/apt,South End,2,70,1,4
119,4.77912349311153,1,1,0,Apartment,f,299,39,Private room,South End,29,97,1,2
300,5.703782474656201,2,1,1,Apartment,f,0,100,Entire home/apt,South End,1,100,2,4
170,5.135798437050262,1,1,2,Apartment,f,150,30,Entire home/apt,South End,2,90,4,2
170,5.135798437050262,1,1,2,Apartment,t,400,200,Entire home/apt,South End,19,98,32,2
100,4.605170185988092,1,1,1,Apartment,f,0,0,Private room,South End,3,73,1,1
159,5.0689042022202315,1,1,2,Apartment,t,0,60,Entire home/apt,South End,33,98,1,6
250,5.521460917862246,2,1,3,Condominium,f,0,20,Entire home/apt,South End,13,92,1,3
225,5.41610040220442,1,1,2,Apartment,f,200,60,Entire home/apt,South End,24,98,2,3
75,4.31748811353631,1,1,1,Apartment,t,150,0,Private room,South End,9,96,3,2
144,4.969813299576001,0,1,1,Apartment,f,500,75,Entire home/apt,South End,13,83,2,2
170,5.135798437050262,0,1,1,Apartment,f,300,60,Entire home/apt,South End,2,100,4,1
120,4.787491742782046,1,1,1,House,t,0,0,Private room,South End,48,98,2,2
139,4.9344739331306915,1,1,2,Apartment,t,0,60,Entire home/apt,South End,2,100,1,4
147,4.990432586778736,0,1,1,Apartment,f,0,225,Entire home/apt,South End,4,75,7,2
217,5.37989735354046,1,1,2,Apartment,t,150,45,Private room,South End,21,99,2,2
95,4.553876891600541,1,1,1,Apartment,f,0,0,Private room,South End,0,NA,5,4
200,5.298317366548036,1,1,1,Apartment,f,0,125,Entire home/apt,South End,23,97,1,4
189,5.241747015059643,0,1,1,Apartment,f,0,0,Entire home/apt,South End,0,NA,2,2
150,5.0106352940962555,0,1,1,Apartment,f,0,50,Entire home/apt,South End,7,97,2,2
279,5.631211781821365,2,1,4,Apartment,f,0,54,Entire home/apt,South End,4,100,3,4
135,4.90527477843843,1,1,1,House,f,0,10,Private room,South End,163,88,1,1
200,5.298317366548036,1,1,1,Apartment,f,500,50,Entire home/apt,South End,1,NA,3,2
240,5.480638923341991,2,1,4,Apartment,t,250,100,Entire home/apt,South End,26,96,2,4
77,4.343805421853684,1,1.5,2,Apartment,f,0,0,Shared room,South End,2,100,1,2
160,5.075173815233827,0,1,2,Apartment,t,400,200,Entire home/apt,South End,8,88,27,2
195,5.272999558563747,1,1,4,Apartment,f,0,25,Entire home/apt,South End,0,NA,2,4
175,5.1647859739235145,1,1,1,Apartment,t,1000,50,Entire home/apt,South End,24,100,1,2
